频道名,地址,来源,图标,检测时间,分组,状态,状态码
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8,网络源,,,未分组,失败(None),
ä¸œå—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8,网络源,,,未分组,失败(None),
ä¸œå—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8,网络源,,,未分组,失败(None),
å®‰å¾½å«è§†,http://223.159.9.168:8099/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
ä¸œå—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8,网络源,,,未分组,失败(None),
ä¸œå—å«è§†,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://223.105.252.8/PLTV/3/224/3221228306/index.m3u8,网络源,,,未分组,失败(None),
å‰æ—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8,网络源,,,未分组,失败(None),
æ·±åœ³å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8,网络源,,,未分组,失败(None),
æ·±åœ³å«è§†,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8,网络源,,,未分组,失败(None),
å‰æ—å«è§†,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8,网络源,,,未分组,失败(None),
æ·±åœ³å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8,网络源,,,未分组,失败(None),
æ·±åœ³å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://223.105.252.8/PLTV/4/224/3221228204/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://223.159.9.168:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
åŒ—äº¬å«è§†,http://223.105.252.8/PLTV/4/224/3221227694/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8,网络源,,,未分组,失败(None),
å®‰å¾½å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8,网络源,,,未分组,失败(None),
å®‰å¾½å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8,网络源,,,未分组,失败(None),
å®‰å¾½å«è§†,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://223.105.252.8/PLTV/4/224/3221228147/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://223.159.9.168:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8,网络源,,,未分组,失败(None),
CETV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226734/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8,网络源,,,未分组,失败(None),
åŒ—äº¬å«è§†,http://223.159.9.168:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8,网络源,,,未分组,失败(None),
æ¹–å—å«è§†,http://223.159.9.168:8099/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://223.159.9.168:8099/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8,网络源,,,未分组,失败(None),
æµ·å—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8,网络源,,,未分组,失败(None),
æ±Ÿè‹å«è§†,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8,网络源,,,未分组,失败(None),
æµ·å—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://39.134.65.162/PLTV/88888888/224/3221225514/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8,网络源,,,未分组,失败(None),
æµ·å—å«è§†,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8,网络源,,,未分组,失败(None),
æµ·å—å«è§†,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://39.134.65.175/PLTV/88888888/224/3221225514/1.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8,网络源,,,未分组,失败(None),
ä¸œæ–¹å«è§†,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8,网络源,,,未分组,失败(None),
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8,网络源,,,未分组,失败(None),
CCTV15,http://223.159.9.168:8099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,,未分组,失败(None),
æµ™æ±Ÿå«è§†,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8,网络源,,,未分组,失败(None),
